,Truck id,Bridge id,Waiting time,Type
0,LargeBus6,N104_LRPSa,0,LargeBus
1,MediumTruck12,N2_LRP147a,0,MediumTruck
2,MediumTruck12,N2_LRP147b,0,MediumTruck
3,MiniBus15,N2_LRP228b,0,MiniBus
4,SmallTruck5,N102_LRP082a,0,SmallTruck
5,MediumTruck12,N2_LRP147d,0,MediumTruck
6,MediumTruck12,N2_LRP148b,0,MediumTruck
7,SmallTruck0,N1_LRP001a,0,SmallTruck
8,MediumTruck1,N1_LRP456c,0,MediumTruck
9,MiniBus2,N1_LRP010b,0,MiniBus
10,MiniBus2,N1_LRP010c,0,MiniBus
11,MiniBus2,N1_LRP011a,0,MiniBus
12,SmallTruck3,N2_LRP285c,0,SmallTruck
13,MiniBus15,N2_LRP226d,0,MiniBus
14,MiniBus15,N2_LRP226c,0,MiniBus
15,MediumTruck1,N1_LRP456a,0,MediumTruck
16,SmallTruck3,N2_LRP285a,0,SmallTruck
17,SmallTruck3,N2_LRP284c,0,SmallTruck
18,SmallTruck10,N204_LRP003b,0,SmallTruck
19,MiniBus15,N2_LRP225c,0,MiniBus
20,MediumTruck1,N1_LRP455a,0,MediumTruck
21,SmallTruck3,N2_LRP284b,0,SmallTruck
22,LargeBus6,N1_LRP148a,0,LargeBus
23,MediumTruck8,N105_LRP003a,0,MediumTruck
24,MediumTruck13,N2_LRP188a,0,MediumTruck
25,MediumTruck13,N2_LRP187b,0,MediumTruck
26,MiniBus15,N2_LRP224b,0,MiniBus
27,SmallTruck3,N2_LRP283b,0,SmallTruck
28,LargeBus6,N1_LRP149a,0,LargeBus
29,LargeBus6,N1_LRP149c,0,LargeBus
30,MediumTruck12,N2_LRP151a,0,MediumTruck
31,MiniBus14,N208_LRP004c,0,MiniBus
32,SmallTruck22,N104_LRPSa,0,SmallTruck
33,MediumTruck31,N2_LRP228b,0,MediumTruck
34,SmallTruck0,N1_LRP004b,0,SmallTruck
35,SmallTruck4,N1_LRP077a,0,SmallTruck
36,MediumTruck7,N104_LRP044d,0,MediumTruck
37,MediumTruck12,N2_LRP151b,0,MediumTruck
38,MediumTruck12,N2_LRP152a,0,MediumTruck
39,MediumTruck12,N2_LRP152b,0,MediumTruck
40,MediumTruck13,N2_LRP186d,0,MediumTruck
41,MediumTruck13,N2_LRP186c,0,MediumTruck
42,MediumTruck20,N102_LRPSc,0,MediumTruck
43,MediumTruck21,N102_LRP082a,0,MediumTruck
44,MediumTruck28,N2_LRP146a,0,MediumTruck
45,MediumTruck1,N1_LRP452e,0,MediumTruck
46,MediumTruck1,N1_LRP452d,0,MediumTruck
47,MediumTruck8,N105_LRP005c,0,MediumTruck
48,MediumTruck8,N105_LRP006a,0,MediumTruck
49,MediumTruck12,N2_LRP152c,0,MediumTruck
50,MediumTruck12,N2_LRP152d,0,MediumTruck
51,MediumTruck12,N2_LRP153a,0,MediumTruck
