,Truck id,Bridge id,Waiting time,Type
0,MediumTruck774,N104_LRPSa,0,MediumTruck
1,MediumTruck776,N1_LRP011a,0,MediumTruck
2,SmallTruck778,N2_LRP117b,0,SmallTruck
3,SmallTruck778,N2_LRP117a,0,SmallTruck
4,MediumTruck773,N102_LRP082a,0,MediumTruck
5,MediumTruck776,N1_LRP010c,0,MediumTruck
6,MediumTruck776,N1_LRP010b,0,MediumTruck
7,MediumTruck780,N2_LRP146a,0,MediumTruck
8,MediumTruck768,N1_LRP001a,0,MediumTruck
9,LargeBus769,N1_LRP456c,0.4873925481239096,LargeBus
10,MediumTruck770,N1_LRP010b,0,MediumTruck
11,MediumTruck770,N1_LRP010c,0,MediumTruck
12,MiniBus771,N2_LRP285c,0,MiniBus
13,MiniBus771,N2_LRP285a,0,MiniBus
14,LargeBus769,N1_LRP456a,0,LargeBus
15,MediumTruck770,N1_LRP011a,0,MediumTruck
16,MiniBus771,N2_LRP284c,0,MiniBus
17,MiniBus771,N2_LRP284b,0,MiniBus
18,MiniBus781,N2_LRP188a,0,MiniBus
19,MediumTruck783,N208_LRP055a,0,MediumTruck
20,LargeBus769,N1_LRP455a,0,LargeBus
21,MediumTruck770,N1_LRP012a,0,MediumTruck
22,MediumTruck770,N1_LRP012b,0,MediumTruck
23,MiniBus771,N2_LRP283b,0,MiniBus
24,MiniBus781,N2_LRP187b,0,MiniBus
25,LargeBus775,N104_LRP044d,0,LargeBus
26,MiniBus781,N2_LRP186d,0.2571587842934269,MiniBus
27,MiniBus782,N208_LRP004c,0,MiniBus
28,MediumTruck790,N104_LRPSa,0,MediumTruck
29,SmallTruck794,N2_LRP117b,0,SmallTruck
30,SmallTruck794,N2_LRP117a,0,SmallTruck
31,MiniBus799,N2_LRP228b,0,MiniBus
32,MediumTruck768,N1_LRP004b,0,MediumTruck
33,MediumTruck770,N1_LRP014a,0,MediumTruck
34,LargeBus772,N1_LRP077a,0,LargeBus
35,MediumTruck780,N2_LRP141b,0,MediumTruck
36,MediumTruck780,N2_LRP141a,0,MediumTruck
37,MiniBus781,N2_LRP186c,0,MiniBus
38,MiniBus781,N2_LRP186b,0,MiniBus
39,HeavyTruck789,N102_LRP082a,0,HeavyTruck
40,SmallTruck796,N2_LRP146a,0,SmallTruck
41,LargeBus769,N1_LRP452e,0,LargeBus
42,LargeBus769,N1_LRP452d,0,LargeBus
43,LargeBus769,N1_LRP452c,0,LargeBus
44,MediumTruck780,N2_LRP140c,0,MediumTruck
45,MediumTruck784,N1_LRP001a,0,MediumTruck
46,MediumTruck785,N1_LRP456c,0.6687659404676252,MediumTruck
47,MiniBus787,N2_LRP285c,0,MiniBus
48,MiniBus787,N2_LRP285a,0,MiniBus
49,MiniBus799,N2_LRP226d,0,MiniBus
50,MiniBus799,N2_LRP226c,0,MiniBus
51,LargeBus769,N1_LRP452a,0,LargeBus
52,LargeBus769,N1_LRP451e,0,LargeBus
53,MediumTruck776,N1_LRP004b,0,MediumTruck
54,MediumTruck777,N105_LRP042b,0,MediumTruck
55,MediumTruck780,N2_LRP140a,0,MediumTruck
56,MediumTruck780,N2_LRP139b,0,MediumTruck
57,MiniBus781,N2_LRP184c,0,MiniBus
58,MediumTruck785,N1_LRP456a,0,MediumTruck
59,MiniBus787,N2_LRP284c,0,MiniBus
60,MiniBus787,N2_LRP284b,0,MiniBus
61,MiniBus799,N2_LRP225c,0,MiniBus
62,LargeBus769,N1_LRP451b,0,LargeBus
63,LargeBus769,N1_LRP450e,0,LargeBus
64,LargeBus769,N1_LRP450c,0,LargeBus
65,LargeBus769,N1_LRP450a,0,LargeBus
66,MediumTruck780,N2_LRP139a,0,MediumTruck
67,MiniBus781,N2_LRP183d,0,MiniBus
68,MiniBus781,N2_LRP183c,0,MiniBus
69,MediumTruck785,N1_LRP455a,0,MediumTruck
70,MiniBus787,N2_LRP283b,0,MiniBus
71,MediumTruck792,N105_LRP003a,0,MediumTruck
72,SmallTruck797,N2_LRP188a,0,SmallTruck
73,SmallTruck797,N2_LRP187b,0,SmallTruck
74,MiniBus799,N2_LRP224b,0,MiniBus
75,MediumTruck777,N105_LRP041c,0,MediumTruck
76,SmallTruck778,N2_LRP108a,0,SmallTruck
77,MediumTruck780,N2_LRP138b,0,MediumTruck
78,MediumTruck780,N2_LRP138a,0,MediumTruck
79,MiniBus781,N2_LRP183a,0,MiniBus
80,MiniBus781,N2_LRP182d,0,MiniBus
81,MediumTruck798,N208_LRP004c,0,MediumTruck
