,Truck id,Bridge id,Waiting time,Type
0,LargeBus96004,N1_LRP083a,0,LargeBus
1,MiniBus96006,N104_LRPSa,0,MiniBus
2,LargeBus96004,N1_LRP083b,0,LargeBus
3,MediumTruck96005,N102_LRP082a,0,MediumTruck
4,MediumTruck96010,N2_LRP118a,0,MediumTruck
5,MediumTruck96010,N2_LRP118b,0.02514736312955209,MediumTruck
6,MediumTruck96000,N1_LRP001a,0,MediumTruck
7,MediumTruck96001,N1_LRP456c,0,MediumTruck
8,MediumTruck96003,N2_LRP285c,0,MediumTruck
9,MiniBus96006,N1_LRP145a,0,MiniBus
10,MediumTruck96010,N2_LRP118e,0,MediumTruck
11,MediumTruck96013,N207_LRP066b,0,MediumTruck
12,MiniBus96015,N208_LRP055a,0,MiniBus
13,MediumTruck96001,N1_LRP456a,0,MediumTruck
14,MediumTruck96003,N2_LRP285a,0,MediumTruck
15,MediumTruck96003,N2_LRP284c,0,MediumTruck
16,MediumTruck96010,N2_LRP118g,0,MediumTruck
17,MediumTruck96001,N1_LRP455a,0.2471812511431477,MediumTruck
18,MediumTruck96003,N2_LRP284b,0,MediumTruck
19,MediumTruck96008,N105_LRP003a,0,MediumTruck
20,MediumTruck96010,N2_LRP119c,0,MediumTruck
21,MediumTruck96010,N2_LRP120a,0,MediumTruck
22,MediumTruck96003,N2_LRP283b,0,MediumTruck
23,MiniBus96006,N1_LRP143a,0,MiniBus
24,LargeBus96007,N104_LRP044d,0,LargeBus
25,MediumTruck96010,N2_LRP121a,0,MediumTruck
26,SmallTruck96014,N208_LRP004c,0,SmallTruck
27,LargeBus96022,N104_LRPSa,0,LargeBus
28,MediumTruck96028,N2_LRP147a,0,MediumTruck
29,MediumTruck96028,N2_LRP147b,0,MediumTruck
30,MediumTruck96031,N2_LRP228b,0,MediumTruck
31,MediumTruck96000,N1_LRP004b,0,MediumTruck
32,LargeBus96004,N1_LRP088a,1.3458176503436992,LargeBus
33,MiniBus96006,N1_LRP142a,0,MiniBus
34,MediumTruck96010,N2_LRP121c,0,MediumTruck
35,HeavyTruck96020,N102_LRPSc,0,HeavyTruck
36,MediumTruck96021,N102_LRP082a,0,MediumTruck
37,MediumTruck96028,N2_LRP147d,0,MediumTruck
38,MediumTruck96028,N2_LRP148b,0,MediumTruck
39,MediumTruck96008,N105_LRP005c,0,MediumTruck
40,MediumTruck96008,N105_LRP006a,0,MediumTruck
41,MediumTruck96010,N2_LRP122b,0,MediumTruck
42,HeavyTruck96016,N1_LRP001a,0,HeavyTruck
43,MediumTruck96017,N1_LRP456c,0,MediumTruck
44,SmallTruck96018,N1_LRP010b,0,SmallTruck
45,SmallTruck96018,N1_LRP010c,0.09086080591935054,SmallTruck
46,LargeBus96019,N2_LRP285c,0,LargeBus
